role_idx,target_role,education_level_val,branch_match_val,cgpa_norm,experience_years,experience_ratio,core_skill_coverage,secondary_skill_coverage,bonus_skill_count,certification_count,eligibility_score,tier_idx,tier_label
2.0,machine-learning-engineer,0.85,1.0,7.32,5.0,2.5,0.69,0.633,3.0,1.0,82.1,3,Highly Eligible
2.0,machine-learning-engineer,0.85,0.75,7.69,2.0,1.0,0.551,0.544,2.0,2.0,75.8,2,Eligible
5.0,software-developer,0.85,1.0,8.12,0.0,0.0,0.622,0.317,3.0,0.0,65.9,1,Partially Eligible
3.0,data-scientist,0.85,1.0,8.22,3.0,1.5,0.894,0.671,4.0,3.0,99.0,3,Highly Eligible
1.0,data-analyst,0.85,0.35,6.47,0.0,0.0,0.209,0.002,0.0,0.0,40.9,0,Foundational / Action Required
1.0,data-analyst,0.92,0.75,8.46,1.0,1.0,0.722,0.322,2.0,1.0,74.7,2,Eligible
1.0,data-analyst,0.85,1.0,7.68,2.0,2.0,0.706,0.544,4.0,1.0,81.0,2,Eligible
4.0,web-developer,0.85,0.75,8.25,3.0,3.0,0.81,0.5,3.0,2.0,94.3,3,Highly Eligible
2.0,machine-learning-engineer,0.85,1.0,6.94,1.0,0.5,0.608,0.14,2.0,2.0,75.8,2,Eligible
4.0,web-developer,0.65,0.65,6.83,0.0,0.0,0.149,0.185,1.0,1.0,40.7,0,Foundational / Action Required
4.0,web-developer,0.85,1.0,7.07,1.5,1.5,0.626,0.436,2.0,3.0,82.8,3,Highly Eligible
2.0,machine-learning-engineer,0.65,0.35,7.68,0.0,0.0,0.291,0.135,0.0,0.0,45.2,0,Foundational / Action Required
1.0,data-analyst,0.85,0.75,6.0,1.5,1.5,0.785,0.332,1.0,0.0,79.4,2,Eligible
2.0,machine-learning-engineer,1.0,1.0,8.63,4.0,2.0,0.779,0.718,3.0,2.0,93.7,3,Highly Eligible
3.0,data-scientist,0.45,0.75,6.75,0.0,0.0,0.265,0.036,1.0,0.0,34.4,0,Foundational / Action Required
2.0,machine-learning-engineer,0.92,1.0,9.06,3.0,1.5,1.0,0.878,4.0,3.0,99.0,3,Highly Eligible
5.0,software-developer,0.65,1.0,6.3,0.5,0.25,0.149,0.193,0.0,0.0,37.9,0,Foundational / Action Required
2.0,machine-learning-engineer,0.85,0.75,8.6,0.0,0.0,0.678,0.159,1.0,2.0,75.1,2,Eligible
0.0,python-developer,0.85,0.65,7.45,2.0,1.0,0.521,0.15,3.0,0.0,68.9,2,Eligible
3.0,data-scientist,0.85,1.0,7.38,0.0,0.0,0.481,0.379,3.0,0.0,65.9,1,Partially Eligible
0.0,python-developer,0.65,0.65,7.39,0.0,0.0,0.272,0.086,0.0,0.0,44.9,0,Foundational / Action Required
1.0,data-analyst,0.45,0.35,5.78,0.0,0.0,0.171,0.213,1.0,0.0,39.0,0,Foundational / Action Required
1.0,data-analyst,0.45,0.35,6.88,0.0,0.0,0.28,0.123,0.0,0.0,39.0,0,Foundational / Action Required
5.0,software-developer,0.85,1.0,8.79,0.0,0.0,0.724,0.595,1.0,0.0,73.2,2,Eligible
5.0,software-developer,0.85,1.0,7.16,4.0,2.0,0.6,0.743,3.0,2.0,83.2,3,Highly Eligible
5.0,software-developer,0.92,1.0,7.46,1.5,0.75,0.459,0.334,2.0,0.0,66.7,1,Partially Eligible
3.0,data-scientist,0.92,1.0,8.85,3.0,1.5,0.781,0.723,2.0,1.0,88.6,3,Highly Eligible
4.0,web-developer,0.45,0.75,7.14,0.0,0.0,0.091,0.121,0.0,0.0,32.4,0,Foundational / Action Required
2.0,machine-learning-engineer,0.85,1.0,9.05,0.5,0.25,0.41,0.276,2.0,0.0,62.1,1,Partially Eligible
0.0,python-developer,0.85,0.75,7.13,1.5,0.75,0.741,0.355,3.0,0.0,77.5,2,Eligible
3.0,data-scientist,0.85,0.75,6.26,0.5,0.25,0.148,0.154,0.0,0.0,40.1,0,Foundational / Action Required
0.0,python-developer,0.85,1.0,8.61,0.0,0.0,0.771,0.248,2.0,0.0,74.5,2,Eligible
2.0,machine-learning-engineer,0.85,1.0,8.07,0.0,0.0,0.47,0.55,2.0,0.0,60.1,1,Partially Eligible
4.0,web-developer,0.85,1.0,8.28,4.0,3.0,0.722,0.451,4.0,3.0,90.7,3,Highly Eligible
0.0,python-developer,0.92,1.0,8.0,4.0,2.0,0.928,0.707,4.0,3.0,99.0,3,Highly Eligible
3.0,data-scientist,0.92,1.0,9.21,4.0,2.0,0.782,0.642,4.0,2.0,92.5,3,Highly Eligible
2.0,machine-learning-engineer,0.92,1.0,7.15,0.0,0.0,0.68,0.417,1.0,0.0,65.5,1,Partially Eligible
5.0,software-developer,0.65,0.65,5.21,0.0,0.0,0.239,0.082,1.0,1.0,43.6,0,Foundational / Action Required
5.0,software-developer,0.92,1.0,7.84,1.0,0.5,0.503,0.691,2.0,0.0,64.6,1,Partially Eligible
5.0,software-developer,0.85,1.0,7.86,0.0,0.0,0.761,0.288,1.0,0.0,73.7,2,Eligible
2.0,machine-learning-engineer,0.85,0.75,7.22,3.0,1.5,0.794,0.35,2.0,1.0,78.4,2,Eligible
4.0,web-developer,0.92,0.75,9.22,3.0,3.0,0.892,0.825,5.0,1.0,96.9,3,Highly Eligible
3.0,data-scientist,0.45,0.75,6.78,0.0,0.0,0.365,0.006,0.0,0.0,40.1,0,Foundational / Action Required
5.0,software-developer,0.85,0.35,5.65,0.5,0.25,0.184,0.19,0.0,1.0,46.7,0,Foundational / Action Required
2.0,machine-learning-engineer,0.85,1.0,7.65,2.0,1.0,0.628,0.889,4.0,1.0,81.9,2,Eligible
0.0,python-developer,0.85,1.0,7.47,0.5,0.25,0.403,0.286,2.0,0.0,60.0,1,Partially Eligible
5.0,software-developer,0.92,1.0,9.21,3.0,1.5,0.792,0.757,4.0,2.0,96.4,3,Highly Eligible
1.0,data-analyst,0.85,0.75,6.01,1.0,1.0,0.605,0.261,3.0,1.0,75.2,2,Eligible
3.0,data-scientist,0.92,0.65,8.54,1.5,0.75,0.6,0.273,3.0,2.0,75.0,2,Eligible
0.0,python-developer,0.45,0.35,5.88,0.0,0.0,0.095,0.068,2.0,0.0,32.7,0,Foundational / Action Required
4.0,web-developer,0.85,1.0,8.53,0.0,0.0,0.651,0.303,1.0,1.0,74.6,2,Eligible
4.0,web-developer,0.92,1.0,8.14,5.0,3.0,0.795,0.651,3.0,2.0,91.8,3,Highly Eligible
2.0,machine-learning-engineer,0.65,0.75,6.44,0.0,0.0,0.157,0.0,0.0,1.0,39.4,0,Foundational / Action Required
4.0,web-developer,0.85,1.0,7.7,0.0,0.0,0.454,0.464,2.0,1.0,61.2,1,Partially Eligible
1.0,data-analyst,0.92,1.0,8.38,3.0,3.0,0.829,0.871,4.0,3.0,99.0,3,Highly Eligible
5.0,software-developer,0.65,0.75,5.21,0.0,0.0,0.261,0.168,0.0,0.0,35.4,0,Foundational / Action Required
0.0,python-developer,0.92,0.75,8.31,4.0,2.0,0.89,0.634,4.0,1.0,94.8,3,Highly Eligible
5.0,software-developer,0.65,0.75,6.73,0.0,0.0,0.295,0.214,0.0,0.0,41.6,0,Foundational / Action Required
3.0,data-scientist,0.92,1.0,9.17,0.5,0.25,0.634,0.328,1.0,1.0,70.7,2,Eligible
5.0,software-developer,0.85,1.0,8.15,1.0,0.5,0.35,0.348,2.0,0.0,61.3,1,Partially Eligible
2.0,machine-learning-engineer,0.92,1.0,8.73,0.0,0.0,0.678,0.333,1.0,2.0,80.1,2,Eligible
5.0,software-developer,0.92,1.0,8.84,0.0,0.0,0.482,0.218,3.0,0.0,65.6,1,Partially Eligible
3.0,data-scientist,0.85,1.0,9.21,4.0,2.0,0.846,0.9,4.0,3.0,99.0,3,Highly Eligible
0.0,python-developer,0.85,1.0,8.06,3.0,1.5,0.793,0.63,4.0,1.0,88.6,3,Highly Eligible
1.0,data-analyst,0.85,0.75,8.35,1.0,1.0,0.35,0.267,1.0,1.0,60.2,1,Partially Eligible
0.0,python-developer,0.65,0.35,7.02,0.0,0.0,0.259,0.135,2.0,0.0,47.7,0,Foundational / Action Required
0.0,python-developer,0.85,0.75,6.0,1.5,0.75,0.579,0.471,1.0,1.0,70.4,2,Eligible
2.0,machine-learning-engineer,0.85,0.35,7.64,0.0,0.0,0.184,0.067,0.0,0.0,41.1,0,Foundational / Action Required
3.0,data-scientist,1.0,1.0,8.36,4.0,2.0,0.84,0.861,4.0,3.0,99.0,3,Highly Eligible
0.0,python-developer,0.85,1.0,8.22,1.5,0.75,0.566,0.429,4.0,0.0,74.0,2,Eligible
0.0,python-developer,0.85,1.0,8.35,0.0,0.0,0.574,0.146,3.0,2.0,73.7,2,Eligible
1.0,data-analyst,0.85,1.0,6.8,2.0,2.0,0.804,0.409,2.0,0.0,83.0,3,Highly Eligible
4.0,web-developer,0.85,0.75,7.56,1.0,1.0,0.586,0.75,3.0,1.0,76.7,2,Eligible
1.0,data-analyst,0.92,1.0,7.98,0.0,0.0,0.589,0.372,3.0,2.0,74.8,2,Eligible
3.0,data-scientist,0.92,1.0,8.28,5.0,2.5,1.0,0.819,6.0,3.0,99.0,3,Highly Eligible
3.0,data-scientist,0.85,1.0,8.41,0.0,0.0,0.51,0.472,1.0,2.0,73.5,2,Eligible
2.0,machine-learning-engineer,0.92,1.0,7.41,2.0,1.0,0.617,0.534,3.0,0.0,78.3,2,Eligible
5.0,software-developer,1.0,1.0,9.5,4.0,2.0,0.83,0.5,4.0,3.0,99.0,3,Highly Eligible
5.0,software-developer,0.85,1.0,6.8,0.0,0.0,0.238,0.12,0.0,1.0,45.8,0,Foundational / Action Required
5.0,software-developer,0.85,0.35,6.23,0.0,0.0,0.237,0.002,1.0,0.0,48.7,0,Foundational / Action Required
4.0,web-developer,0.85,0.65,6.51,0.0,0.0,0.409,0.004,0.0,0.0,50.7,0,Foundational / Action Required
3.0,data-scientist,0.85,1.0,7.91,0.0,0.0,0.496,0.318,1.0,2.0,66.7,1,Partially Eligible
4.0,web-developer,0.85,0.75,8.02,4.0,3.0,1.0,0.676,2.0,3.0,99.0,3,Highly Eligible
5.0,software-developer,0.92,1.0,8.44,4.0,2.0,1.0,0.833,5.0,4.0,99.0,3,Highly Eligible
5.0,software-developer,0.45,0.65,6.87,0.0,0.0,0.068,0.159,0.0,0.0,33.7,0,Foundational / Action Required
1.0,data-analyst,0.92,1.0,6.79,2.0,2.0,0.51,0.314,2.0,0.0,72.6,2,Eligible
3.0,data-scientist,0.92,1.0,8.52,5.0,2.5,1.0,0.611,5.0,3.0,99.0,3,Highly Eligible
5.0,software-developer,0.85,1.0,9.27,1.0,0.5,0.371,0.352,2.0,1.0,61.5,1,Partially Eligible
0.0,python-developer,0.85,1.0,8.17,0.0,0.0,0.575,0.399,1.0,1.0,68.5,2,Eligible
3.0,data-scientist,0.92,1.0,8.26,3.0,1.5,0.822,0.35,2.0,3.0,96.7,3,Highly Eligible
4.0,web-developer,0.92,1.0,7.0,2.0,2.0,0.842,0.496,2.0,3.0,94.6,3,Highly Eligible
3.0,data-scientist,0.85,0.65,5.06,0.5,0.25,0.32,0.0,1.0,0.0,48.1,0,Foundational / Action Required
2.0,machine-learning-engineer,0.65,0.65,6.15,0.0,0.0,0.01,0.248,0.0,0.0,36.8,0,Foundational / Action Required
0.0,python-developer,0.45,0.35,8.0,0.5,0.25,0.0,0.117,0.0,0.0,33.1,0,Foundational / Action Required
5.0,software-developer,0.85,0.75,7.6,2.0,1.0,0.957,0.525,4.0,1.0,88.9,3,Highly Eligible
2.0,machine-learning-engineer,0.85,1.0,8.07,0.5,0.25,0.637,0.128,3.0,2.0,72.6,2,Eligible
1.0,data-analyst,0.85,1.0,7.79,0.0,0.0,0.65,0.495,2.0,1.0,74.2,2,Eligible
3.0,data-scientist,1.0,1.0,8.57,5.0,2.5,1.0,0.697,5.0,3.0,99.0,3,Highly Eligible
3.0,data-scientist,0.85,1.0,9.2,1.0,0.5,0.416,0.558,2.0,1.0,68.4,2,Eligible
1.0,data-analyst,0.85,1.0,6.85,1.5,1.5,0.84,0.279,3.0,0.0,83.8,3,Highly Eligible
2.0,machine-learning-engineer,1.0,1.0,9.56,3.0,1.5,0.896,0.938,4.0,3.0,99.0,3,Highly Eligible
0.0,python-developer,0.85,0.35,5.69,0.0,0.0,0.287,0.0,1.0,0.0,47.6,0,Foundational / Action Required
5.0,software-developer,0.85,0.75,8.82,0.0,0.0,0.482,0.314,2.0,1.0,62.2,1,Partially Eligible
2.0,machine-learning-engineer,0.92,0.75,6.62,0.0,0.0,0.378,0.352,3.0,0.0,58.3,1,Partially Eligible
4.0,web-developer,0.45,0.35,5.99,0.0,0.0,0.165,0.018,0.0,1.0,35.5,0,Foundational / Action Required
5.0,software-developer,0.85,1.0,6.94,0.0,0.0,0.487,0.1,1.0,0.0,62.8,1,Partially Eligible
2.0,machine-learning-engineer,0.85,1.0,8.95,3.0,1.5,0.797,0.771,4.0,1.0,89.7,3,Highly Eligible
0.0,python-developer,0.85,0.75,8.0,0.0,0.0,0.414,0.286,0.0,1.0,55.4,1,Partially Eligible
3.0,data-scientist,0.92,1.0,8.12,4.0,2.0,0.662,0.449,4.0,3.0,94.5,3,Highly Eligible
2.0,machine-learning-engineer,0.65,0.75,8.0,0.0,0.0,0.275,0.01,0.0,0.0,44.0,0,Foundational / Action Required
1.0,data-analyst,0.85,1.0,7.45,0.0,0.0,0.032,0.146,0.0,0.0,46.3,0,Foundational / Action Required
0.0,python-developer,0.85,1.0,8.33,4.0,2.0,0.907,0.501,4.0,3.0,98.5,3,Highly Eligible
3.0,data-scientist,0.85,0.75,8.0,0.0,0.0,0.206,0.202,0.0,0.0,46.5,0,Foundational / Action Required
0.0,python-developer,0.45,0.35,5.43,0.5,0.25,0.019,0.02,1.0,0.0,37.2,0,Foundational / Action Required
5.0,software-developer,0.65,0.65,6.11,0.0,0.0,0.367,0.11,0.0,0.0,46.2,0,Foundational / Action Required
1.0,data-analyst,0.92,0.75,6.0,1.5,1.5,0.648,0.15,1.0,1.0,76.9,2,Eligible
5.0,software-developer,0.85,0.65,6.25,0.5,0.25,0.354,0.3,0.0,0.0,49.7,0,Foundational / Action Required
5.0,software-developer,0.85,0.65,7.4,1.0,0.5,0.85,0.463,3.0,0.0,73.2,2,Eligible
4.0,web-developer,0.92,1.0,8.55,0.0,0.0,0.478,0.416,3.0,0.0,65.8,1,Partially Eligible
0.0,python-developer,0.65,0.35,6.45,0.5,0.25,0.168,0.103,0.0,0.0,42.2,0,Foundational / Action Required
0.0,python-developer,0.85,1.0,7.13,0.0,0.0,0.648,0.469,2.0,0.0,69.3,2,Eligible
2.0,machine-learning-engineer,0.85,1.0,8.12,1.5,0.75,0.811,0.15,1.0,1.0,85.5,3,Highly Eligible
1.0,data-analyst,1.0,1.0,8.55,4.0,3.0,0.855,0.958,4.0,4.0,99.0,3,Highly Eligible
1.0,data-analyst,0.92,0.75,8.46,0.0,0.0,0.719,0.6,1.0,2.0,75.8,2,Eligible
4.0,web-developer,0.45,0.65,6.27,0.5,0.5,0.219,0.108,0.0,0.0,39.8,0,Foundational / Action Required
1.0,data-analyst,0.85,1.0,7.39,0.0,0.0,0.435,0.1,2.0,1.0,61.4,1,Partially Eligible
0.0,python-developer,0.92,1.0,8.4,3.0,1.5,0.975,0.793,5.0,2.0,99.0,3,Highly Eligible
4.0,web-developer,0.85,1.0,8.33,2.0,2.0,0.606,0.383,2.0,2.0,81.4,2,Eligible
1.0,data-analyst,0.85,0.35,6.86,0.0,0.0,0.347,0.298,1.0,0.0,50.8,0,Foundational / Action Required
4.0,web-developer,0.85,1.0,8.37,4.0,3.0,0.643,0.671,3.0,3.0,83.5,3,Highly Eligible
1.0,data-analyst,0.92,1.0,8.65,1.5,1.5,0.73,0.681,4.0,1.0,85.0,3,Highly Eligible
1.0,data-analyst,0.85,1.0,8.0,0.0,0.0,0.43,0.1,2.0,2.0,69.2,2,Eligible
2.0,machine-learning-engineer,0.92,1.0,8.5,3.0,1.5,1.0,0.774,3.0,4.0,99.0,3,Highly Eligible
1.0,data-analyst,0.85,1.0,7.85,2.5,2.5,0.636,0.51,3.0,0.0,77.2,2,Eligible
4.0,web-developer,0.85,1.0,8.57,1.0,1.0,0.4,0.315,2.0,2.0,71.1,2,Eligible
0.0,python-developer,0.85,0.75,8.02,0.0,0.0,0.393,0.286,1.0,1.0,57.8,1,Partially Eligible
2.0,machine-learning-engineer,0.65,1.0,8.0,1.0,0.5,0.715,0.707,1.0,2.0,78.2,2,Eligible
1.0,data-analyst,1.0,1.0,9.27,5.0,3.0,0.978,0.922,5.0,3.0,99.0,3,Highly Eligible
1.0,data-analyst,0.92,0.75,8.11,0.5,0.5,0.56,0.284,2.0,0.0,63.4,1,Partially Eligible
4.0,web-developer,0.85,1.0,7.59,0.0,0.0,0.686,0.534,3.0,0.0,75.3,2,Eligible
2.0,machine-learning-engineer,0.85,1.0,8.22,2.0,1.0,0.697,0.654,4.0,3.0,85.6,3,Highly Eligible
1.0,data-analyst,0.85,0.75,7.64,1.0,1.0,0.665,0.501,2.0,0.0,69.9,2,Eligible
0.0,python-developer,0.92,1.0,8.18,5.0,2.5,0.728,0.587,2.0,2.0,89.3,3,Highly Eligible
5.0,software-developer,0.85,1.0,7.61,0.5,0.25,0.524,0.418,1.0,0.0,64.3,1,Partially Eligible
0.0,python-developer,0.85,0.75,6.82,2.0,1.0,0.67,0.303,4.0,0.0,79.8,2,Eligible
1.0,data-analyst,0.85,1.0,6.94,0.0,0.0,0.699,0.109,1.0,2.0,74.4,2,Eligible
0.0,python-developer,0.85,0.65,7.32,1.0,0.5,0.4,0.465,1.0,1.0,59.9,1,Partially Eligible
2.0,machine-learning-engineer,1.0,1.0,8.38,4.0,2.0,0.912,0.966,5.0,3.0,99.0,3,Highly Eligible
1.0,data-analyst,0.92,1.0,8.77,3.0,3.0,0.699,0.789,4.0,4.0,92.3,3,Highly Eligible
4.0,web-developer,0.65,0.35,7.41,0.0,0.0,0.273,0.0,1.0,1.0,45.5,0,Foundational / Action Required
2.0,machine-learning-engineer,0.65,0.65,6.31,0.0,0.0,0.107,0.3,1.0,0.0,37.9,0,Foundational / Action Required
0.0,python-developer,0.92,1.0,8.87,5.0,2.5,0.785,0.35,5.0,3.0,95.5,3,Highly Eligible
1.0,data-analyst,1.0,1.0,8.54,4.0,3.0,0.941,0.833,5.0,2.0,99.0,3,Highly Eligible
2.0,machine-learning-engineer,0.85,0.75,7.54,0.5,0.25,0.706,0.437,2.0,1.0,76.2,2,Eligible
0.0,python-developer,0.85,1.0,8.89,0.0,0.0,0.541,0.394,2.0,0.0,72.4,2,Eligible
1.0,data-analyst,0.85,1.0,8.79,3.0,3.0,0.817,0.682,2.0,2.0,87.8,3,Highly Eligible
5.0,software-developer,0.65,0.35,7.1,0.0,0.0,0.194,0.17,0.0,0.0,40.5,0,Foundational / Action Required
3.0,data-scientist,0.85,1.0,8.11,1.5,0.75,0.668,0.75,2.0,1.0,80.5,2,Eligible
4.0,web-developer,0.85,1.0,8.24,0.0,0.0,0.58,0.234,3.0,1.0,72.1,2,Eligible
0.0,python-developer,0.92,1.0,8.64,2.0,1.0,0.804,0.671,3.0,3.0,94.9,3,Highly Eligible
5.0,software-developer,1.0,1.0,8.64,3.0,1.5,0.828,0.834,5.0,3.0,99.0,3,Highly Eligible
0.0,python-developer,0.85,0.75,6.69,0.5,0.25,0.25,0.172,0.0,1.0,53.6,1,Partially Eligible
3.0,data-scientist,0.85,0.65,7.9,1.0,0.5,0.4,0.427,1.0,2.0,60.0,1,Partially Eligible
3.0,data-scientist,0.85,0.65,6.9,2.0,1.0,0.4,0.27,3.0,0.0,64.6,1,Partially Eligible
2.0,machine-learning-engineer,1.0,1.0,9.89,6.0,3.0,0.965,0.916,6.0,3.0,99.0,3,Highly Eligible
4.0,web-developer,0.85,1.0,6.89,1.5,1.5,0.716,0.403,2.0,3.0,84.4,3,Highly Eligible
4.0,web-developer,0.85,0.75,7.91,2.0,2.0,0.769,0.477,3.0,1.0,79.0,2,Eligible
0.0,python-developer,1.0,1.0,9.01,6.0,3.0,0.923,0.737,4.0,2.0,99.0,3,Highly Eligible
3.0,data-scientist,0.45,0.35,6.05,0.0,0.0,0.399,0.164,2.0,0.0,47.7,0,Foundational / Action Required
4.0,web-developer,0.85,0.75,7.26,2.5,2.5,0.4,0.508,2.0,1.0,63.5,1,Partially Eligible
1.0,data-analyst,0.65,0.35,5.76,0.0,0.0,0.209,0.267,0.0,0.0,40.3,0,Foundational / Action Required
4.0,web-developer,0.65,0.65,7.85,0.5,0.5,0.173,0.039,1.0,0.0,45.2,0,Foundational / Action Required
0.0,python-developer,0.85,0.65,7.85,1.5,0.75,0.75,0.407,4.0,1.0,80.4,2,Eligible
5.0,software-developer,0.92,1.0,9.68,5.0,2.5,0.945,0.82,5.0,4.0,99.0,3,Highly Eligible
5.0,software-developer,0.92,1.0,8.03,4.0,2.0,0.637,0.361,3.0,2.0,85.9,3,Highly Eligible
4.0,web-developer,0.65,1.0,7.89,1.5,1.5,0.417,0.535,3.0,0.0,59.4,1,Partially Eligible
2.0,machine-learning-engineer,1.0,1.0,9.41,4.0,2.0,0.983,0.724,5.0,2.0,99.0,3,Highly Eligible
3.0,data-scientist,0.85,1.0,7.81,0.5,0.25,0.35,0.1,1.0,1.0,60.6,1,Partially Eligible
5.0,software-developer,0.85,0.65,7.15,1.5,0.75,0.405,0.631,2.0,1.0,62.1,1,Partially Eligible
0.0,python-developer,0.85,1.0,6.0,2.0,1.0,0.85,0.485,2.0,1.0,84.3,3,Highly Eligible
0.0,python-developer,0.92,1.0,8.05,3.0,1.5,0.987,0.719,2.0,2.0,97.1,3,Highly Eligible
3.0,data-scientist,0.85,1.0,9.2,2.0,1.0,0.85,0.75,3.0,1.0,89.7,3,Highly Eligible
3.0,data-scientist,0.85,1.0,8.0,0.5,0.25,0.476,0.1,2.0,0.0,64.6,1,Partially Eligible
3.0,data-scientist,0.92,0.75,7.81,2.0,1.0,0.723,0.786,4.0,2.0,89.1,3,Highly Eligible
5.0,software-developer,0.85,1.0,8.68,0.0,0.0,0.764,0.457,2.0,0.0,77.4,2,Eligible
0.0,python-developer,0.85,0.75,8.47,0.0,0.0,0.461,0.129,3.0,0.0,61.8,1,Partially Eligible
3.0,data-scientist,1.0,1.0,7.91,3.0,1.5,0.726,0.77,3.0,2.0,87.8,3,Highly Eligible
5.0,software-developer,0.92,1.0,9.47,4.0,2.0,0.986,0.537,5.0,3.0,99.0,3,Highly Eligible
3.0,data-scientist,0.85,0.75,8.05,2.0,1.0,0.659,0.32,4.0,1.0,82.9,3,Highly Eligible
0.0,python-developer,0.85,1.0,8.42,1.0,0.5,0.723,0.536,3.0,0.0,79.5,2,Eligible
0.0,python-developer,0.85,0.75,7.01,1.0,0.5,0.414,0.411,2.0,1.0,64.1,1,Partially Eligible
2.0,machine-learning-engineer,0.92,0.75,7.44,1.0,0.5,0.592,0.468,4.0,1.0,73.9,2,Eligible
4.0,web-developer,0.45,0.65,7.85,0.0,0.0,0.022,0.106,1.0,1.0,38.1,0,Foundational / Action Required
1.0,data-analyst,0.45,0.35,6.53,0.0,0.0,0.063,0.13,0.0,0.0,31.8,0,Foundational / Action Required
0.0,python-developer,0.65,0.65,6.39,0.0,0.0,0.268,0.0,0.0,0.0,41.3,0,Foundational / Action Required
1.0,data-analyst,0.65,0.65,6.25,1.0,1.0,0.194,0.225,0.0,0.0,43.4,0,Foundational / Action Required
2.0,machine-learning-engineer,0.85,0.75,8.57,0.0,0.0,0.506,0.392,3.0,1.0,63.3,1,Partially Eligible
4.0,web-developer,0.85,0.35,7.69,0.5,0.5,0.0,0.0,1.0,0.0,49.3,0,Foundational / Action Required
5.0,software-developer,0.92,1.0,9.19,3.0,1.5,0.904,0.99,4.0,3.0,99.0,3,Highly Eligible
4.0,web-developer,0.85,0.35,5.92,0.0,0.0,0.18,0.144,1.0,0.0,43.9,0,Foundational / Action Required
4.0,web-developer,0.92,1.0,10.0,4.0,3.0,1.0,0.754,4.0,4.0,99.0,3,Highly Eligible
5.0,software-developer,1.0,1.0,10.0,4.0,2.0,0.931,0.908,6.0,4.0,99.0,3,Highly Eligible
2.0,machine-learning-engineer,0.85,1.0,6.74,0.0,0.0,0.0,0.114,0.0,0.0,42.8,0,Foundational / Action Required
3.0,data-scientist,0.85,1.0,7.0,2.0,1.0,0.941,0.873,5.0,2.0,95.8,3,Highly Eligible
4.0,web-developer,0.85,1.0,8.08,0.0,0.0,0.606,0.222,2.0,1.0,71.1,2,Eligible
4.0,web-developer,0.92,1.0,7.62,1.0,1.0,0.624,0.663,1.0,0.0,73.5,2,Eligible
2.0,machine-learning-engineer,0.85,0.65,5.85,0.0,0.0,0.167,0.0,1.0,0.0,40.7,0,Foundational / Action Required
3.0,data-scientist,0.85,0.75,7.55,0.0,0.0,0.654,0.456,1.0,0.0,67.7,1,Partially Eligible
4.0,web-developer,0.92,1.0,7.8,3.0,3.0,0.842,0.642,2.0,2.0,91.4,3,Highly Eligible
4.0,web-developer,0.85,0.75,8.91,0.0,0.0,0.445,0.221,2.0,1.0,65.8,1,Partially Eligible
3.0,data-scientist,0.92,1.0,9.05,6.0,3.0,0.888,0.799,4.0,3.0,99.0,3,Highly Eligible
0.0,python-developer,0.85,1.0,7.58,1.5,0.75,0.85,0.279,2.0,0.0,87.5,3,Highly Eligible
5.0,software-developer,0.65,0.75,6.65,0.0,0.0,0.0,0.01,2.0,0.0,39.3,0,Foundational / Action Required
0.0,python-developer,0.85,1.0,8.43,0.0,0.0,0.415,0.347,2.0,2.0,68.2,2,Eligible
5.0,software-developer,1.0,1.0,9.01,5.0,2.5,0.833,1.0,3.0,4.0,99.0,3,Highly Eligible
5.0,software-developer,0.85,1.0,9.39,2.0,1.0,0.882,0.436,3.0,3.0,99.0,3,Highly Eligible
4.0,web-developer,0.85,1.0,8.57,4.0,3.0,0.894,0.503,5.0,2.0,95.6,3,Highly Eligible
5.0,software-developer,0.65,0.35,6.95,0.5,0.25,0.34,0.068,0.0,0.0,47.9,0,Foundational / Action Required
1.0,data-analyst,0.92,1.0,8.44,0.0,0.0,0.611,0.209,2.0,0.0,66.5,1,Partially Eligible
3.0,data-scientist,0.85,1.0,7.34,0.5,0.25,0.463,0.379,1.0,0.0,61.3,1,Partially Eligible
3.0,data-scientist,0.85,0.75,6.63,1.5,0.75,0.656,0.254,3.0,1.0,79.7,2,Eligible
1.0,data-analyst,0.85,1.0,7.71,0.0,0.0,0.699,0.302,2.0,0.0,69.1,2,Eligible
3.0,data-scientist,0.85,0.65,8.57,2.0,1.0,0.463,0.601,2.0,1.0,69.9,2,Eligible
2.0,machine-learning-engineer,0.65,0.35,6.09,0.5,0.25,0.368,0.185,0.0,0.0,49.0,0,Foundational / Action Required
3.0,data-scientist,1.0,1.0,9.65,3.0,1.5,0.858,0.578,3.0,2.0,99.0,3,Highly Eligible
3.0,data-scientist,0.85,1.0,7.43,0.5,0.25,0.409,0.1,2.0,2.0,64.5,1,Partially Eligible
3.0,data-scientist,0.65,0.65,7.37,1.0,0.5,0.113,0.0,1.0,0.0,40.6,0,Foundational / Action Required
5.0,software-developer,0.92,0.75,7.92,0.0,0.0,0.518,0.338,2.0,2.0,66.1,1,Partially Eligible
0.0,python-developer,0.92,0.75,7.5,0.0,0.0,0.8,0.21,1.0,0.0,74.6,2,Eligible
2.0,machine-learning-engineer,0.85,0.75,7.59,1.5,0.75,0.559,0.653,3.0,2.0,73.9,2,Eligible
3.0,data-scientist,0.85,0.35,5.0,0.0,0.0,0.149,0.148,2.0,0.0,44.4,0,Foundational / Action Required
2.0,machine-learning-engineer,0.65,1.0,9.06,1.5,0.75,0.67,0.522,1.0,0.0,70.7,2,Eligible
